table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
2d_by_size,"$[11,50]$",11_50,480,BHH,BHH,480,9.282570186971498,8.629935905404174,9.973633458129425,28.384364920505952,27.633000779817614,-28.384364920505952,29.860655861665904,0.8168181116017534,---,5.17754998872985
2d_by_size,"$[11,50]$",11_50,480,Cavdar,Cavdar--Sokol,480,11.252798305535055,10.371329285903487,12.181858545695453,10.963834114824873,8.516724238788244,-8.56251963925887,14.130761098251607,0.9599358450942455,---,4.5759500062558
2d_by_size,"$[11,50]$",11_50,480,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,480,11.327415398185147,10.383255176201432,12.237132425745964,7.773389734419328,4.874883013528873,0.0033451122292876318,11.31561034965907,0.9732178302108039,-0.012310958751384105,15.06079998216585
2d_by_size,"$[11,50]$",11_50,480,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",480,11.165746093764152,10.219434664572084,12.090003050848804,7.534836785703137,4.108659393651546,-1.4239417555814378,11.244632439148514,0.9756422534221528,-0.04719268857906567,14.461150014540149
2d_by_size,"$[11,50]$",11_50,480,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),480,8.982625752988799,8.250810926107574,9.675912937667272,20.697476731182665,19.65438543646527,-20.697476731182665,22.558923054115063,0.9088557844129037,-2.730615780864947,14.60155000677325
2d_by_size,"$[11,50]$",11_50,480,Asymptotic_MST,Asymptotic MST ratio,480,10.107759574205055,9.269954046866163,10.898140924834202,11.988972334499392,9.590561025016356,-10.764306465478642,14.758870206935168,0.9664199139373396,-0.8331605326110461,13.475849991664251
2d_by_size,"$[11,50]$",11_50,480,BHH_region,BHH (sampling region),480,23.111174380905187,20.683433379857878,25.601194269650602,17.352590747243152,14.068698464798896,6.075220079976188,23.87303744793387,0.9201287334096188,---,0.06880000000819564
2d_by_size,"$[11,50]$",11_50,480,LGBM_V4,GART 2.0 (32-feature variant),480,5.214330176348083,4.778393041192496,5.61026241764666,3.745996261584351,2.5269844738999225,-0.5823942214194998,5.241352685024046,0.9952426480711501,0.7792056771043812,23.215750014060102
2d_by_size,"$[11,50]$",11_50,480,Interp_V3,Interpretable (same features),480,5.559407193654409,4.9883714024482515,6.058913632203916,3.885442709718983,2.735513024016197,-0.8240680112535405,5.614419545359014,0.9954444550693948,---,287.7708999985771
2d_by_size,"$[51,100]$",51_100,630,GART_2.0,GART 2.0,630,5.579574472364374,4.991351187272215,6.138832635063911,3.414240547525187,1.8596043323120814,-0.355609248097484,5.586474193127583,0.9955337400648416,0.6358134942875314,89.0344499784987
2d_by_size,"$[51,100]$",51_100,630,GART,GART 1.0,630,7.380680949403028,6.789908757247176,8.014470618098002,5.385425596607565,3.523306846752458,2.3261740857852264,7.732985825105355,0.9870727923692665,0.4937713592644374,42.88319998886435
