population,instance,n,dimension,rho_nominal,rho_measured,kurtosis,alpha,large_n
batch1,AUG_curve-d2-n700-g100-rho0p3-shapesinusoid-r0,700,2,0.3,120.76591650388954,1.7548766944124934,1.1953925658269833,True
batch1,AUG_curve-d50-n1000-g1000-rho0p3-shapespiral-r0,1000,50,0.3,223.0779107079624,2.5163718008219322,1.1144741842793895,True
batch1,AUG_curve-d5-n700-g100-rho0p3-shapesinusoid-r0,700,5,0.3,125.95366774133466,1.544923597020159,1.129825806554822,True
batch1,AUG_curve-d10-n700-g1000-rho0p1-shapesinusoid-r0,700,10,0.1,123.05623368753984,1.7207584815050427,1.1979332634537916,True
batch1,AUG_curve-d2-n1000-g100-rho0p3-shapespiral-r0,1000,2,0.3,220.1312411300904,2.516703610766924,1.1370213273518917,True
batch1,AUG_curve-d50-n1000-g1000-rho0p1-shapespiral-r0,1000,50,0.1,223.18475005501625,2.5571006766549074,1.0908789847747338,True
batch1,AUG_curve-d5-n700-g10000-rho0p3-shapesinusoid-r0,700,5,0.3,119.21396805616915,1.6972240499064457,1.157758855627673,True
batch1,AUG_curve-d3-n1000-g1000-rho0p3-shapesinusoid-r0,1000,3,0.3,177.96241160977561,1.576725535238041,1.1873990565901922,True
batch1,AUG_curve-d20-n1000-g100-rho0p1-shapesinusoid-r0,1000,20,0.1,173.2836219203579,1.5543120763404727,1.1808797806039288,True
batch1,AUG_curve-d10-n1000-g100-rho0p3-shapesinusoid-r0,1000,10,0.3,176.0841780736165,1.528370390357881,1.174022403279613,True
batch1,AUG_curve-d20-n1000-g10000-rho0p3-shapesinusoid-r0,1000,20,0.3,176.75806286120417,1.5490474923159052,1.1546059850146775,True
batch1,AUG_curve-d10-n200-g1000-rho0p3-shapespiral-r0,200,10,0.3,42.537172297456365,2.50943249513759,1.0976008990332213,True
batch1,AUG_curve-d50-n100-g1000-rho0p3-shapespiral-r0,100,50,0.3,22.40298009242234,2.7136005868275808,1.0813309231338692,False
batch1,AUG_curve-d5-n200-g1000-rho0p1-shapespiral-r0,200,5,0.1,47.25526548723665,2.2559553921721878,1.1360711500997094,True
batch1,AUG_curve-d3-n400-g1000-rho0p3-shapesinusoid-r0,400,3,0.3,70.45280690102004,1.7951293257523355,1.2488680141109672,True
batch1,AUG_curve-d10-n400-g10000-rho0p3-shapesinusoid-r0,400,10,0.3,69.18689635273296,1.571097701547254,1.2166084919169518,True
batch1,AUG_curve-d2-n400-g1000-rho0p1-shapesinusoid-r0,400,2,0.1,69.1883809252296,1.5727220533071515,1.180709987018743,True
batch1,AUG_curve-d20-n700-g1000-rho0p1-shapespiral-r0,700,20,0.1,166.3272117906418,2.2779191442636653,1.1712044452217696,True
batch1,AUG_curve-d50-n700-g100-rho0p3-shapesinusoid-r0,700,50,0.3,121.2647530820752,1.5688628510175198,1.2138039249936303,True
batch1,AUG_curve-d20-n700-g1000-rho0p1-shapesinusoid-r0,700,20,0.1,123.3961949591312,1.6625885757663479,1.2104235511113,True
batch1,AUG_curve-d2-n1000-g10000-rho0p3-shapespiral-r0,1000,2,0.3,219.61564420192198,2.5236894954657987,1.154789171753923,True
batch1,AUG_curve-d10-n1000-g1000-rho0p1-shapespiral-r0,1000,10,0.1,214.89762014355352,2.628566505246061,1.0912895452896934,True
batch2,AUG_collinear-d10-n100-g1000-rho4-r0,100,10,4.0,4.048065608478304,1.2155973509710365,1.1291930989957493,False
batch2,AUG_collinear-d5-n200-g1000-rho8-r0,200,5,8.0,7.726678546131886,1.4928558616579577,1.1301179207856362,True
batch2,AUG_collinear-d20-n100-g100-rho64-r0,100,20,64.0,47.74600044560828,1.0995186741662506,1.0884428841964569,False
batch2,AUG_collinear-d2-n200-g10000-rho16-r0,200,2,16.0,12.930605886382002,2.8548795639186,1.1648565292753417,True
batch2,AUG_collinear-d50-n200-g10000-rho8-r0,200,50,8.0,8.094207389772965,1.043067530970817,1.0523337670060642,True
batch2,AUG_collinear-d10-n400-g10000-rho4-r0,400,10,4.0,4.0274301926871,1.1868058536384505,1.1084827630186693,True
batch2,AUG_collinear-d20-n400-g10000-rho2-r0,400,20,2.0,1.9828334498533866,1.1090392073047408,1.18944398030111,True
batch2,AUG_collinear-d2-n400-g1000-rho8-r0,400,2,8.0,7.360087814242443,2.9395435413526116,1.194994749391247,True
batch2,AUG_collinear-d3-n700-g1000-rho100-r0,700,3,100.0,71.97332028815585,2.0291406169427666,1.1403454527194146,True
batch2,AUG_collinear-d2-n400-g10000-rho4-r0,400,2,4.0,4.003867685725772,2.8782686163554083,1.2120165745856353,True
batch2,AUG_collinear-d10-n200-g1000-rho8-r0,200,10,8.0,7.6489449091383435,1.236475737119184,1.100860610385389,True
batch2,AUG_collinear-d3-n700-g10000-rho100-r0,700,3,100.0,79.49878236117185,2.1537002140647274,1.1368969182167121,True
batch2,AUG_collinear-d50-n200-g10000-rho64-r0,200,50,64.0,58.61294973965376,1.0383649643359207,1.0490124750180128,True
batch2,AUG_collinear-d2-n1000-g1000-rho2-r0,1000,2,2.0,1.9906330611488972,3.0239597314584894,1.2917651467849611,True
batch2,AUG_collinear-d2-n1000-g10000-rho4-r0,1000,2,4.0,4.047638020484909,2.8617390356812744,1.2081215778751633,True
batch2,AUG_collinear-d50-n400-g1000-rho64-r0,400,50,64.0,59.57997778988657,1.0384683085508546,1.050764268329144,True
batch2,AUG_collinear-d2-n100-g10000-rho100-r0,100,2,100.0,25.818955442510966,2.3672484267555967,1.1613421538229793,False
batch2,AUG_collinear-d20-n1000-g100-rho4-r0,1000,20,4.0,4.002085417388196,1.1090303700966841,1.0903011127390994,True
batch2,AUG_collinear-d50-n1000-g10000-rho8-r0,1000,50,8.0,8.019114859738904,1.0406413753072934,1.0476032697488402,True
batch2,AUG_collinear-d10-n400-g100-rho4-r0,400,10,4.0,4.090500513778344,1.2001330574238271,1.0986940828773493,True
batch2,AUG_collinear-d2-n400-g100-rho64-r0,400,2,64.0,42.46464543722405,2.858860874101367,1.1425277547531256,True
batch2,AUG_collinear-d50-n700-g100-rho4-r0,700,50,4.0,3.98431410269745,1.040731846234056,1.0721442334531697,True
batch2,AUG_collinear-d5-n100-g1000-rho100-r0,100,5,100.0,38.11947240188079,1.3736567088333393,1.1199766051527307,False
batch2,AUG_collinear-d20-n700-g1000-rho16-r0,700,20,16.0,15.76651398014833,1.0946085147527689,1.0661973215599307,True
batch2,AUG_collinear-d20-n400-g1000-rho4-r0,400,20,4.0,4.042011532350761,1.0932967166031873,1.0895962576881708,True
batch2,AUG_collinear-d10-n1000-g1000-rho16-r0,1000,10,16.0,15.818034318365218,1.2211496867797305,1.0933711733652693,True
batch2,AUG_collinear-d50-n200-g10000-rho2-r0,200,50,2.0,2.0010810670310843,1.03526844111517,1.1643121507688963,True
batch2,AUG_collinear-d3-n400-g1000-rho32-r0,400,3,32.0,25.45621153245035,2.0393717163937652,1.1577511123718027,True
batch2,AUG_collinear-d5-n200-g10000-rho100-r0,200,5,100.0,50.953735522550325,1.4253225967709902,1.1341486480446927,True
batch2,AUG_collinear-d5-n1000-g10000-rho2-r0,1000,5,2.0,1.9679442376455405,1.4635340535992771,1.2258751648498405,True
batch2,AUG_collinear-d2-n700-g1000-rho100-r0,700,2,100.0,62.656969620788736,2.832942265449546,1.1491441541560161,True
batch2,AUG_collinear-d5-n200-g1000-rho32-r0,200,5,32.0,25.3927372521792,1.569324768012753,1.1389359399626444,True
batch2,AUG_collinear-d10-n700-g10000-rho64-r0,700,10,64.0,58.34300779525135,1.2204050489755358,1.0956642338464406,True
batch2,AUG_collinear-d3-n400-g1000-rho8-r0,400,3,8.0,7.6637821658939425,1.9687838167120153,1.1621714875539852,True
batch2,AUG_collinear-d3-n200-g10000-rho8-r0,200,3,8.0,7.850370444368448,1.8543885540122433,1.174841947357061,True
batch2,AUG_collinear-d3-n700-g10000-rho64-r0,700,3,64.0,53.44971399975921,2.11506105593802,1.144104416488108,True
batch2,AUG_collinear-d3-n700-g1000-rho32-r0,700,3,32.0,28.33994127957246,1.9977547004168819,1.135764427485255,True
batch2,AUG_collinear-d5-n700-g1000-rho16-r0,700,5,16.0,15.598849051591804,1.489685410031727,1.12456660423805,True
batch2,AUG_collinear-d10-n700-g1000-rho32-r0,700,10,32.0,31.332490986192585,1.1997421328468962,1.095089384819972,True
batch2,AUG_collinear-d50-n200-g10000-rho32-r0,200,50,32.0,30.97532229777936,1.040896135613428,1.053591497213045,True
batch2,AUG_collinear-d50-n200-g100-rho100-r0,200,50,100.0,80.0338886690473,1.036993525936792,1.0556613776195884,True
batch2,AUG_collinear-d10-n1000-g10000-rho100-r0,1000,10,100.0,88.52635472337863,1.2228553184648177,1.1003306375138366,True
batch2,AUG_collinear-d20-n100-g10000-rho64-r0,100,20,64.0,43.372673479430276,1.101419185538461,1.072346632142539,False
batch2,AUG_collinear-d2-n700-g1000-rho16-r0,700,2,16.0,14.875798706025806,2.9934365316316094,1.1718749900528307,True
batch2,AUG_collinear-d5-n400-g10000-rho8-r0,400,5,8.0,8.094653165380095,1.4797858764332505,1.1278324363416303,True
batch2,AUG_collinear-d5-n200-g100-rho32-r0,200,5,32.0,23.338670376771212,1.4964748146970264,1.140026050106156,True
batch2,AUG_collinear-d10-n400-g1000-rho32-r0,400,10,32.0,30.328023053130877,1.2193014437357554,1.0969244573644112,True
batch2,AUG_collinear-d2-n1000-g10000-rho8-r0,1000,2,8.0,7.792008272144138,2.826094658156857,1.1667155742081026,True
batch2,AUG_collinear-d50-n200-g1000-rho100-r0,200,50,100.0,88.58444860175065,1.0377732880377188,1.047788850765991,True
batch2,AUG_collinear-d5-n400-g10000-rho32-r0,400,5,32.0,28.927857554059234,1.451782535231741,1.1271587542385697,True
batch2,AUG_collinear-d2-n200-g100-rho64-r0,200,2,64.0,37.36967719159765,3.3403243860635823,1.1486382234065575,True
batch2,AUG_collinear-d2-n200-g1000-rho8-r0,200,2,8.0,6.8872704713002575,3.1796709782913513,1.2119976681843696,True
batch2,AUG_collinear-d2-n1000-g10000-rho64-r0,1000,2,64.0,49.326426586687965,2.72138286750221,1.1485196678789742,True
batch2,AUG_collinear-d3-n200-g100-rho4-r0,200,3,4.0,4.062675497811616,2.141432260790048,1.173410385152342,True
batch2,AUG_collinear-d2-n400-g1000-rho2-r0,400,2,2.0,1.8410035246427028,3.079018464252952,1.3133214784513352,True
batch2,AUG_collinear-d3-n700-g10000-rho2-r0,700,3,2.0,1.9854375162427609,2.0836940686465106,1.2662245921946882,True
batch2,AUG_collinear-d10-n100-g10000-rho4-r0,100,10,4.0,4.1007766374508146,1.242161837975198,1.1273422140459397,False
batch2,AUG_collinear-d5-n200-g100-rho4-r0,200,5,4.0,3.993282041184468,1.5104741944250295,1.1466426017293168,True
batch2,AUG_collinear-d5-n100-g10000-rho2-r0,100,5,2.0,1.898270297103473,1.52523075882649,1.2593205834781431,False
batch2,AUG_collinear-d20-n100-g10000-rho2-r0,100,20,2.0,1.9945177404990433,1.1091481160792973,1.1869945408269322,False
batch2,AUG_collinear-d3-n200-g1000-rho4-r0,200,3,4.0,4.063520487213745,2.3670156809843186,1.2103758248726093,True
batch2,AUG_collinear-d3-n400-g100-rho4-r0,400,3,4.0,3.9896314325843254,2.054949764956542,1.1690581264561184,True
batch2,AUG_collinear-d10-n200-g1000-rho32-r0,200,10,32.0,29.99900002782119,1.2444390927736653,1.101695481826371,True
batch2,AUG_collinear-d2-n1000-g100-rho4-r0,1000,2,4.0,3.8706549727300237,3.099810858969103,1.2169574061759985,True
batch2,AUG_collinear-d10-n1000-g10000-rho8-r0,1000,10,8.0,7.821880332510951,1.2108734233788603,1.092281811959942,True
batch2,AUG_collinear-d20-n400-g1000-rho100-r0,400,20,100.0,84.753617736018,1.1039643223770808,1.0760277250637529,True
batch2,AUG_collinear-d5-n200-g10000-rho8-r0,200,5,8.0,7.948948714781046,1.464839814389108,1.1383134644749777,True
batch2,AUG_collinear-d5-n200-g100-rho8-r0,200,5,8.0,8.21010088634542,1.4294000369264594,1.1322375872122907,True
batch2,AUG_collinear-d3-n100-g100-rho64-r0,100,3,64.0,24.678932986260858,1.5318120661348915,1.1357855660731073,False
batch2,AUG_collinear-d20-n200-g10000-rho8-r0,200,20,8.0,7.858456324997508,1.1092403459784363,1.0714066842904908,True
batch2,AUG_collinear-d10-n200-g100-rho4-r0,200,10,4.0,3.9964383619104344,1.21941916252226,1.1041150266283506,True
batch2,AUG_collinear-d5-n400-g100-rho8-r0,400,5,8.0,7.871231607792446,1.4689266966963577,1.1235466130392835,True
batch2,AUG_collinear-d2-n700-g1000-rho32-r0,700,2,32.0,27.865889058372762,2.8635991614783114,1.1638913998201608,True
batch2,AUG_collinear-d20-n1000-g1000-rho64-r0,1000,20,64.0,62.64439761565614,1.1113931085411077,1.07652848148654,True
batch2,AUG_collinear-d50-n200-g1000-rho4-r0,200,50,4.0,3.9826529083321214,1.0449857427290972,1.0735080526687293,True
batch2,AUG_collinear-d2-n700-g10000-rho2-r0,700,2,2.0,1.999876715165197,2.6335633267795466,1.2835122154529854,True
batch2,AUG_collinear-d20-n100-g1000-rho32-r0,100,20,32.0,26.77041495335458,1.0892760910847301,1.0793017233229942,False
batch2,AUG_collinear-d2-n700-g1000-rho4-r0,700,2,4.0,4.035319460677582,3.2931377611022694,1.2135348527530458,True
batch2,AUG_collinear-d50-n400-g10000-rho2-r0,400,50,2.0,2.016011452928642,1.041536344695558,1.1709930433179494,True
batch2,AUG_collinear-d20-n700-g1000-rho32-r0,700,20,32.0,31.610726209404124,1.107525192748008,1.073014574402709,True
batch2,AUG_collinear-d3-n400-g100-rho8-r0,400,3,8.0,7.945254566441499,1.9380199739590331,1.1515478758831157,True
batch2,AUG_collinear-d10-n700-g100-rho64-r0,700,10,64.0,59.78875298923336,1.2317438072541493,1.101329065162866,True
batch2,AUG_collinear-d5-n1000-g1000-rho16-r0,1000,5,16.0,15.981138365224215,1.5335287457978877,1.1261476964220332,True
batch2,AUG_collinear-d50-n1000-g100-rho100-r0,1000,50,100.0,95.22672343303383,1.0454228366398917,1.0532823909637672,True
batch2,AUG_collinear-d20-n1000-g1000-rho32-r0,1000,20,32.0,31.89842798702609,1.1018551012399207,1.0744726277660057,True
batch2,AUG_collinear-d50-n700-g10000-rho16-r0,700,50,16.0,16.015230892680087,1.0411079747443837,1.046430675663199,True
batch2,AUG_collinear-d3-n1000-g1000-rho64-r0,1000,3,64.0,57.6485476413243,1.9784366830042617,1.134006675151321,True
batch2,AUG_collinear-d50-n400-g10000-rho64-r0,400,50,64.0,60.30764314826843,1.0413122946163318,1.0509980273161885,True
batch2,AUG_collinear-d3-n700-g100-rho100-r0,700,3,100.0,77.11391710593884,2.1363420063651724,1.1427478938717028,True
batch2,AUG_collinear-d5-n700-g10000-rho100-r0,700,5,100.0,79.27763631760878,1.5507180146640036,1.1274527488931418,True
batch2,AUG_collinear-d20-n200-g100-rho2-r0,200,20,2.0,1.9436094897813785,1.1048746610404787,1.195327592438976,True
batch2,AUG_collinear-d3-n700-g100-rho16-r0,700,3,16.0,14.986680789957385,1.9587006004132739,1.1382534799172181,True
batch2,AUG_collinear-d10-n700-g100-rho100-r0,700,10,100.0,89.5732455522557,1.2345681602918028,1.097108295700162,True
batch2,AUG_collinear-d2-n1000-g100-rho8-r0,1000,2,8.0,7.6768723097576315,2.9963020210547704,1.168544328213191,True
batch2,AUG_collinear-d3-n200-g10000-rho100-r0,200,3,100.0,50.634680440983345,1.7413300635394162,1.1362934438180516,True
batch2,AUG_collinear-d5-n1000-g1000-rho8-r0,1000,5,8.0,7.8667059925807825,1.5410007853425416,1.128654320339961,True
batch2,AUG_collinear-d50-n400-g1000-rho4-r0,400,50,4.0,3.9890977118866613,1.0474903227058243,1.073422886117559,True
batch2,AUG_collinear-d20-n400-g1000-rho16-r0,400,20,16.0,15.993761226252202,1.1037723810421147,1.0731885962740175,True
batch2,AUG_collinear-d10-n400-g1000-rho4-r0,400,10,4.0,3.989049630676225,1.1996026745658455,1.105380379148351,True
batch2,AUG_collinear-d10-n700-g10000-rho8-r0,700,10,8.0,7.893720809117185,1.21435980784525,1.094284659276293,True
batch2,AUG_collinear-d2-n700-g10000-rho4-r0,700,2,4.0,3.9653193564449114,2.8734237024549447,1.2076608755680494,True
batch2,AUG_collinear-d50-n200-g1000-rho64-r0,200,50,64.0,54.57728257205984,1.038288078218198,1.0487717964260006,True
batch2,AUG_collinear-d5-n700-g100-rho4-r0,700,5,4.0,3.9812870706825176,1.517579077421693,1.143502697256585,True
batch2,AUG_collinear-d10-n400-g100-rho2-r0,400,10,2.0,1.9643794613355108,1.2386627289424617,1.1919418855899389,True
batch2,AUG_collinear-d50-n400-g10000-rho16-r0,400,50,16.0,15.855329664560307,1.041095407368539,1.0484315112782134,True
batch2,AUG_collinear-d2-n700-g100-rho16-r0,700,2,16.0,15.00594649442922,2.886556237757867,1.1607233718089103,True
batch2,AUG_collinear-d2-n400-g100-rho8-r0,400,2,8.0,8.019506789194534,2.822808059074239,1.1864212772961895,True
batch2,AUG_collinear-d5-n200-g100-rho100-r0,200,5,100.0,52.530394579809744,1.510166061507948,1.1160418381461943,True
batch2,AUG_collinear-d5-n700-g100-rho16-r0,700,5,16.0,15.76488721549238,1.4671507228261993,1.1231422078010467,True
batch2,AUG_collinear-d5-n1000-g1000-rho64-r0,1000,5,64.0,57.09964370020935,1.5123127874873696,1.1240914672844777,True
batch2,AUG_collinear-d10-n1000-g10000-rho4-r0,1000,10,4.0,3.9895119002498123,1.223027851581156,1.1117549309804824,True
batch2,AUG_collinear-d2-n700-g10000-rho32-r0,700,2,32.0,27.974319379812215,2.601240577543753,1.1630142778249073,True
batch2,AUG_collinear-d3-n1000-g10000-rho64-r0,1000,3,64.0,55.06953145233733,1.9874307069372446,1.135858775300592,True
batch2,AUG_collinear-d5-n1000-g10000-rho100-r0,1000,5,100.0,81.08953716666915,1.459921740317403,1.1144685371627634,True
batch2,AUG_collinear-d2-n1000-g100-rho100-r0,1000,2,100.0,69.70942419369108,2.7578788496607345,1.1439939192841362,True
batch2,AUG_collinear-d50-n1000-g1000-rho100-r0,1000,50,100.0,95.58201621024598,1.040701745356918,1.0517357234871954,True
batch2,AUG_collinear-d2-n1000-g100-rho32-r0,1000,2,32.0,28.9638870507057,3.0265039532542564,1.1551181537252944,True
batch2,AUG_collinear-d3-n1000-g100-rho16-r0,1000,3,16.0,15.900076563646596,1.9126318537084017,1.1483799758410134,True
batch2,AUG_collinear-d50-n1000-g100-rho4-r0,1000,50,4.0,4.000532167300002,1.039018535103057,1.0699070644257265,True
batch2,AUG_collinear-d10-n1000-g10000-rho32-r0,1000,10,32.0,31.17909321709346,1.2070355980032725,1.098603622319661,True
batch2,AUG_collinear-d50-n700-g1000-rho32-r0,700,50,32.0,31.576486751429332,1.0403550149602117,1.0486375900388254,True
batch2,AUG_collinear-d50-n700-g100-rho32-r0,700,50,32.0,31.873865644393838,1.0391191083888842,1.049214979388171,True
batch2,AUG_collinear-d5-n100-g1000-rho32-r0,100,5,32.0,25.126354370087782,1.4922386241105918,1.1591393143690736,False
batch2,AUG_collinear-d2-n100-g100-rho16-r0,100,2,16.0,10.781568387032314,3.0804668056291407,1.2028027201394944,False
batch2,AUG_collinear-d50-n100-g100-rho4-r0,100,50,4.0,4.048408531643883,1.0435481194744682,1.0790400187205442,False
batch2,AUG_collinear-d10-n200-g100-rho100-r0,200,10,100.0,67.40905527531226,1.194835156337412,1.0943000304732162,True
batch2,AUG_collinear-d10-n400-g100-rho100-r0,400,10,100.0,72.98365807861855,1.2101610871232453,1.0951837689353734,True
batch2,AUG_collinear-d2-n200-g100-rho4-r0,200,2,4.0,3.68949976320181,2.7528792448146513,1.2223099836499063,True
batch2,AUG_collinear-d3-n400-g1000-rho64-r0,400,3,64.0,48.44007593239301,1.8866419335906581,1.139088808749443,True
batch2,AUG_collinear-d20-n200-g1000-rho32-r0,200,20,32.0,28.508040965427625,1.1121997364105316,1.077493343580358,True
batch2,AUG_collinear-d20-n700-g10000-rho32-r0,700,20,32.0,30.551130586965886,1.110346205513965,1.0755828695350358,True
batch2,AUG_subspace-d20-n200-g1000-k1-rho4-r0,200,20,4.0,3.9700391192985838,1.095696483112679,1.1292962766311476,True
batch2,AUG_subspace-d5-n400-g10000-k1-rho16-r0,400,5,16.0,16.94448026200865,1.4985821390391405,1.123839298212869,True
batch2,AUG_collinear-d20-n700-g10000-rho100-r0,700,20,100.0,92.10153945617752,1.1073720908551852,1.0725030051331854,True
batch2,AUG_subspace-d50-n400-g10000-k1-rho32-r0,400,50,32.0,31.320190552031967,1.0422842695746752,1.0534275392395533,True
batch2,AUG_subspace-d3-n200-g100-k1-rho4-r0,200,3,4.0,4.40759114777721,2.084709357795672,1.1597990331511843,True
batch2,AUG_collinear-d20-n700-g10000-rho16-r0,700,20,16.0,16.11055291597203,1.0963041728861125,1.0703912156947397,True
batch2,AUG_collinear-d10-n1000-g10000-rho64-r0,1000,10,64.0,59.46887245892437,1.230800851053379,1.097953545395736,True
batch2,AUG_subspace-d10-n100-g10000-k1-rho4-r0,100,10,4.0,4.157913833726412,1.2222760859369808,1.1250818476247522,False
batch2,AUG_subspace-d3-n400-g10000-k1-rho64-r0,400,3,64.0,62.50408380651902,1.9710294015259329,1.14410439719913,True
batch2,AUG_subspace-d20-n400-g100-k1-rho4-r0,400,20,4.0,3.976582607694409,1.1006598832453343,1.1103656573732381,True
batch2,AUG_subspace-d2-n200-g1000-k1-rho16-r0,200,2,16.0,16.715191202415344,2.9757217583705438,1.1722789852580235,True
batch2,AUG_subspace-d20-n1000-g10000-k1-rho4-r0,1000,20,4.0,4.018676570621152,1.102979445244401,1.1310144336037584,True
batch2,AUG_subspace-d20-n700-g10000-k1-rho64-r0,700,20,64.0,59.903638015720624,1.104458540844943,1.072712544826428,True
batch2,AUG_subspace-d5-n200-g1000-k1-rho64-r0,200,5,64.0,56.10264574091815,1.4006697208126195,1.1123842641683064,True
batch2,AUG_collinear-d2-n1000-g10000-rho16-r0,1000,2,16.0,14.976735253265309,3.1617672311796103,1.1715096639337084,True
batch2,AUG_subspace-d20-n100-g10000-k1-rho100-r0,100,20,100.0,51.77347540226955,1.0562515235154253,1.0744366920191926,False
batch2,AUG_subspace-d10-n1000-g1000-k1-rho100-r0,1000,10,100.0,101.19524153513083,1.2182383324034654,1.0951079291231651,True
batch2,AUG_subspace-d3-n1000-g10000-k1-rho4-r0,1000,3,4.0,4.137655528045784,2.1681492919849488,1.1755511456960943,True
batch2,AUG_subspace-d3-n100-g10000-k1-rho100-r0,100,3,100.0,36.530239781904086,1.3467483765592954,1.1199692607339,False
batch2,AUG_subspace-d3-n700-g10000-k1-rho2-r0,700,3,2.0,1.9917811639238328,2.062272629758817,1.2948506590506266,True
batch2,AUG_collinear-d5-n1000-g100-rho100-r0,1000,5,100.0,83.14690717576273,1.5327283029656844,1.124909569203778,True
batch2,AUG_subspace-d5-n400-g100-k1-rho8-r0,400,5,8.0,8.368650269533175,1.5475304553800235,1.1486375717146633,True
batch2,AUG_subspace-d2-n200-g10000-k1-rho8-r0,200,2,8.0,8.189399682752681,2.620140880281673,1.1676154604859468,True
batch2,AUG_subspace-d5-n400-g1000-k1-rho16-r0,400,5,16.0,15.47989914625486,1.493318098983903,1.1333747641199632,True
batch2,AUG_subspace-d20-n100-g100-k1-rho16-r0,100,20,16.0,16.385806026141122,1.0834701764020929,1.0728200651355582,False
batch2,AUG_subspace-d3-n700-g100-k1-rho100-r0,700,3,100.0,100.13948726452942,1.8840081255567325,1.1180676482577527,True
batch2,AUG_collinear-d3-n700-g1000-rho8-r0,700,3,8.0,7.688576240953684,1.9313999390905798,1.1574722253475618,True
batch2,AUG_subspace-d3-n200-g1000-k1-rho100-r0,200,3,100.0,55.746900872779655,1.6330170921543787,1.0927081591694179,True
batch2,AUG_subspace-d2-n1000-g100-k1-rho2-r0,1000,2,2.0,3.4283288655489823,28.667615365646625,1.3057443227700505,True
batch2,AUG_subspace-d5-n700-g10000-k1-rho32-r0,700,5,32.0,31.12464309837341,1.469150254480433,1.122664268348001,True
batch2,AUG_subspace-d20-n700-g1000-k1-rho32-r0,700,20,32.0,31.898304217679456,1.1099000687254676,1.0824032763189593,True
batch2,AUG_subspace-d2-n700-g1000-k1-rho4-r0,700,2,4.0,4.478116192199551,3.3130764216307447,1.2044721589172815,True
batch2,AUG_subspace-d50-n100-g10000-k1-rho64-r0,100,50,64.0,53.47450177351753,1.0463504439775768,1.069174162031443,False
batch2,AUG_collinear-d50-n700-g100-rho2-r0,700,50,2.0,2.0043364003243,1.045473319806671,1.177342516988667,True
batch2,AUG_subspace-d3-n400-g1000-k1-rho2-r0,400,3,2.0,2.110535908530842,2.112432214311417,1.2850455269273533,True
batch2,AUG_subspace-d10-n200-g1000-k1-rho16-r0,200,10,16.0,16.532415795249698,1.20921374468937,1.0934788025896578,True
batch2,AUG_subspace-d3-n1000-g10000-k1-rho64-r0,1000,3,64.0,69.17985644725935,1.9444823766035808,1.130516703091195,True
batch2,AUG_subspace-d2-n700-g1000-k1-rho16-r0,700,2,16.0,17.97518228542235,3.1348311971903144,1.1735945420565324,True
batch2,AUG_subspace-d2-n400-g100-k1-rho64-r0,400,2,64.0,63.28957140223484,2.667363028227735,1.131557967809145,True
batch2,AUG_subspace-d5-n100-g100-k1-rho100-r0,100,5,100.0,38.603887534861634,1.2087618706856516,1.1008652762614393,False
batch2,AUG_subspace-d5-n200-g10000-k1-rho4-r0,200,5,4.0,3.949209474194497,1.4780636883993785,1.1596939856805895,True
batch2,AUG_subspace-d50-n400-g100-k1-rho2-r0,400,50,2.0,2.0129659069370263,1.0396976987101116,1.198045150880817,True
batch2,AUG_subspace-d5-n700-g100-k1-rho16-r0,700,5,16.0,16.398308471453507,1.5580394626978218,1.126140940169893,True
batch2,AUG_subspace-d50-n200-g1000-k1-rho64-r0,200,50,64.0,60.262404832079866,1.0414653759102384,1.0616222141593112,True
batch2,AUG_subspace-d10-n700-g1000-k1-rho64-r0,700,10,64.0,65.1076119883597,1.2142092505186413,1.0969245410534736,True
batch2,AUG_collinear-d2-n1000-g1000-rho16-r0,1000,2,16.0,15.257537072085439,3.124636805705802,1.1676358725847595,True
batch2,AUG_subspace-d10-n700-g1000-k1-rho8-r0,700,10,8.0,7.958497952006168,1.212266250343063,1.1080196809156948,True
batch2,AUG_subspace-d3-n1000-g1000-k1-rho16-r0,1000,3,16.0,16.324836061646604,1.948419854101539,1.1452810665542972,True
batch2,AUG_subspace-d50-n200-g10000-k1-rho100-r0,200,50,100.0,89.11244138696644,1.0373043580392727,1.0584253792063911,True
batch2,AUG_subspace-d50-n1000-g100-k1-rho2-r0,1000,50,2.0,1.9968944843990017,1.0377542082939897,1.2034408895393711,True
batch2,AUG_subspace-d3-n400-g1000-k1-rho100-r0,400,3,100.0,82.62925933670802,1.8776328762970427,1.106140989977655,True
batch2,AUG_subspace-d50-n200-g100-k1-rho32-r0,200,50,32.0,31.973432984234297,1.0391042596663838,1.0540060312647612,True
batch2,AUG_subspace-d50-n700-g100-k1-rho64-r0,700,50,64.0,64.04291526519067,1.0410153319008948,1.0518943458875158,True
batch2,AUG_subspace-d10-n700-g1000-k1-rho100-r0,700,10,100.0,98.34590644708567,1.225287069862944,1.1020876544417009,True
batch2,AUG_subspace-d3-n200-g1000-k1-rho8-r0,200,3,8.0,9.129299990068294,1.9630437806089895,1.1539114902628547,True
batch2,AUG_subspace-d10-n400-g10000-k1-rho2-r0,400,10,2.0,1.9893035777967014,1.2374089069538305,1.2412027790190845,True
batch2,AUG_subspace-d20-n1000-g10000-k1-rho16-r0,1000,20,16.0,16.102208446546253,1.1079517653484123,1.0792148504130852,True
