table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
nd_by_size,"$[11,50]$",11_50,2820,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,2820,2.211525564180924,2.10574065802175,2.3194480789670737,2.6000895740351635,2.5791608932971974,2.1234216875496776,3.065620759629223,0.9983860827932233,0.5975092731231666,17.53949999692845
nd_by_size,"$[11,50]$",11_50,2820,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",2820,2.1599155592177017,2.054788619163887,2.261433730724964,1.6563623259843352,1.3731777077533436,0.39400227618862804,2.195180784778555,0.9995624929260022,0.7711579775283965,17.68055002321485
nd_by_size,"$[11,50]$",11_50,2820,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),2820,4.1435916415421365,3.9761910180357454,4.317939782583712,8.611868775072574,7.457910822850586,-8.611868775072574,9.556544724341643,0.9961240730999104,-3.234713027117051,18.11204999103205
nd_by_size,"$[11,50]$",11_50,2820,Asymptotic_MST,Asymptotic MST ratio,108,4.808063010343466,4.139319824210694,5.414456631048683,9.196803475263813,8.479802138432781,-9.196803475263813,10.367478643659195,0.9855614783416246,-2.966219791978333,87.68624998629085
nd_by_size,"$[11,50]$",11_50,2820,BHH_region,BHH (sampling region),2820,14.42663774233042,12.240839886281256,16.94087756216951,28.495338608473464,29.344192685113413,-26.34292022971119,30.033373413018683,0.8828771577997989,---,0.15249999705700001
nd_by_size,"$[11,50]$",11_50,2820,LGBM_V4,GART 2.0 (32-feature variant),2820,1.0236547030030938,0.9604245685876573,1.0835065444399261,0.673297087170036,0.44179741619286755,0.12948179165511053,1.0316311843949753,0.9999490238776485,0.9479569947821711,33.3684999932302
nd_by_size,"$[11,50]$",11_50,2820,Interp_V3,Interpretable (same features),2820,2.966718633958514,2.9083907953712202,3.0297064650600842,2.5564885294272925,1.4160525850400023,-1.8566784998965165,3.4993647186777497,0.9974367519821737,---,313.45095000142464
nd_by_size,"$[51,100]$",51_100,3520,GART_2.0,GART 2.0,3520,0.6881932221932417,0.6566827921831646,0.7159437978968644,0.5334757039378212,0.4189931855633754,0.21607913902701426,0.7212250391695932,0.9999674194569991,0.9641462928082853,108.41265000635755
nd_by_size,"$[51,100]$",51_100,3520,MST_Ratio,Fixed MST scaling,3520,2.1948162877745854,2.120749844547705,2.276303492077337,5.3637643387344225,4.786029866372706,-5.3637643387344225,5.795327246201567,0.9981656043392211,-1.3035168523800338,44.03715000080405
nd_by_size,"$[51,100]$",51_100,3520,Hilbert,Custom Hilbert sort,3520,13.547531899571384,13.182624689169886,13.916929842847237,24.133947806571044,20.187272001842178,24.133947806571044,27.675456933877374,0.9731077452282675,---,40.005849994486155
nd_by_size,"$[51,100]$",51_100,3520,Linear_V3,Linear (28-feature block),3520,1.837220201105582,1.7874470173725991,1.9031715748775417,1.7704110660023973,1.1595384921483056,-1.3797052508334147,2.2973910708244802,0.9986563671466944,0.6698979699363083,85.08639998035505
nd_by_size,"$[51,100]$",51_100,3520,NN_V3,Neural net (30-feature block),3520,0.8345507034634603,0.8018704092437524,0.866454658144717,0.6361703139245976,0.5214620944256043,0.06526954033767723,0.8369809599784103,0.9999243403846663,0.95138760680296,218.47915001853835
nd_by_size,"$[51,100]$",51_100,3520,BHH,BHH,3520,6.835909475191579,6.450823351136993,7.215999012331019,35.183503948442244,36.94843560109102,-35.120761614022406,35.77966292785443,0.8087957624421054,---,0.6845500029157501
